id_compra,cliente,producto,categoria,precio,fecha_compra
1647,María Fajardo Ramírez,Sal Refisal,Alimentos,22118.73,2024-10-29
1648,Rosa Torres,Coca-Cola,Bebidas,26393.95,2025-08-05
1649,Luz Linda Prada,Suavitel,Limpieza,11151.17,2025-04-20
1650,Amparo Ana Espitia,Sal Refisal,Alimentos,5509.32,2025-04-24
1651,María Rodríguez Vásquez,Maíz Pira,Granos,15755.48,2025-06-20
1652,Rodolfo Pérez Moreno,Fríjoles Diana,Alimentos,7099.27,2025-08-13
1653,Sebastián Gómez Quintero,Lentejas Ramo,Granos,17004.01,2024-12-29
1654,Nidia Miriam Rojas Giraldo,Lentejas La Constancia,Alimentos,3411.81,2025-06-15
1655,Josefina Magda Carvajal,Jugo Hit,Bebidas,4271.24,2025-09-14
1656,Iván Palacios Pacheco,Arroz Roa,Alimentos,8169.6,2025-01-03
1657,Cristian Duarte,Maíz Pira,Granos,14735.62,2025-06-07
1658,Carlos Víctor Cardona,Fríjol Cargamanto,Granos,11508.02,2024-12-19
1659,Sandra Stella Villa Manrique,Desinfectante Fabuloso,Limpieza,14427.29,2025-05-27
1660,Leonardo Álvarez Rincón,Leche Alquería,Bebidas,14836.96,2025-01-16
1661,Yaneth Martínez Rodríguez,Aceite Premier,Alimentos,24698.2,2025-05-26
1662,Andrés Diego Suárez Rodríguez,Lentejas Ramo,Granos,20406.47,2025-04-24
1663,Jesús Diego Marín Pérez,Lentejas La Constancia,Alimentos,26151.31,2025-01-08
1664,David Camilo Sánchez,Fríjol Cargamanto,Granos,24694.81,2025-07-26
1665,Yeison Edisson Beltrán Benítez,Arveja Verde,Granos,28905.94,2025-04-18
1666,Pedro José Moreno Rivera,Gaseosa Postobón Manzana,Bebidas,12826.13,2025-05-08
1667,José Camilo Flórez,Harina Pan,Alimentos,4396.03,2025-10-07
1668,Cecilia Jaimes,Aceite Premier,Alimentos,16311.78,2025-04-19
1669,Andrea Gil Jaimes,Jugo de Guayaba del Valle,Bebidas,26842.92,2025-05-11
1670,Alexandra Montoya,Arveja Verde,Granos,26095.09,2024-12-09
1671,Fernando Padilla,Fríjol Cargamanto,Granos,19110.32,2025-07-26
1672,Mauricio García Acosta,Maíz Pira,Granos,12562.41,2025-05-16
1673,María Isabel Ramírez,Papel Higiénico Familia,Limpieza,29917.2,2025-10-14
1674,Sofía Acosta,Jugo Hit,Bebidas,8850.98,2024-11-18
1675,Fernando Yeferson Contreras Díaz,Jugo de Guayaba del Valle,Bebidas,3009.01,2025-06-03
1676,Alexander Ortiz,Papel Higiénico Familia,Limpieza,19401.4,2025-09-12
1677,Iván Javier Ramírez Pacheco,Toallas de Cocina Scott,Limpieza,14527.24,2024-12-22
1678,Rubén Ojeda,Azúcar Manuelita,Alimentos,5765.31,2025-05-01
1679,Freddy Yeferson Martínez,Suavitel,Limpieza,28841.93,2025-06-05
1680,Enrique Silva,Desinfectante Fabuloso,Limpieza,10054.96,2025-09-09
1681,Alfonso Ortiz Bernal,Toallas de Cocina Scott,Limpieza,4765.48,2025-08-30
1682,Diana Isabel Parra,Té Lipton Durazno,Bebidas,5653.42,2024-12-15
1683,Hernando Suárez Rengifo,Maíz Blanco,Granos,26156.4,2025-03-08
1684,Dora Marín Arias,Atún Van Camps,Alimentos,28661.45,2025-01-17
1685,Cristian Augusto Gutiérrez González,Fríjol Cargamanto,Granos,9132.82,2025-07-03
1686,Stiven Jorge Arenas,Lentejas La Constancia,Alimentos,25955.17,2025-06-28
1687,Andrés Hernández,Avena,Granos,23462.03,2025-04-21
1688,Diana Valentina Rojas Cifuentes,Agua Brisa con gas,Bebidas,7710.85,2025-07-13
1689,Carlos Vélez Niño,Detergente Ariel,Limpieza,8208.49,2025-10-01
1690,Elizabeth Posada,Garbanzo,Granos,20813.35,2025-01-07
1691,Bertha Castillo Cano,Atún Van Camps,Alimentos,15616.29,2024-12-28
1692,María Barrios Chávez,Azúcar Manuelita,Alimentos,17967.86,2025-01-11
1693,Fernanda Miriam Niño,Sal Refisal,Alimentos,24354.89,2024-12-28
1694,Cristian García,Agua Cristal,Bebidas,9151.61,2024-12-04
1695,Edilson Javier Parada Romero,Lentejas La Constancia,Alimentos,6513.31,2024-12-15
1696,David Hernández,Garbanzo,Granos,21806.88,2025-03-31
1697,Eduardo David Rangel Silva,Coca-Cola,Bebidas,6009.02,2025-09-29
1698,Mery Luz Gómez Lozano,Jugo Hit,Bebidas,10056.86,2024-11-02
1699,Ana Torres,Arroz Roa,Alimentos,2692.54,2024-10-30
1700,Bibiana Andrea Sánchez,Aceite Premier,Alimentos,19906.48,2024-12-08
1701,Edith Rodríguez García,Harina Pan,Alimentos,20184.02,2025-06-06
1702,Nidia María Arévalo Camargo,Harina Pan,Alimentos,22429.26,2025-08-26
1703,Andrés Rodríguez,Lavaloza Axion,Limpieza,10139.46,2024-11-10
1704,Yanet Paola Mosquera Gil,Avena,Granos,6113.8,2025-06-22
1705,Ana Vargas Pérez,Suavitel,Limpieza,27562.67,2025-03-20
1706,Mariana Victoria Medina,Lentejas La Constancia,Alimentos,21073.35,2024-11-25
1707,Leidy Bastidas Fajardo,Lentejas Ramo,Granos,20462.51,2025-10-10
1708,Luz Córdoba Arias,Lavaloza Axion,Limpieza,26129.04,2024-11-23
1709,Daniel Suárez Rentería,Lavaloza Axion,Limpieza,17748.52,2025-02-08
1710,Fernando Cerón Díaz,Garbanzo,Granos,3608.73,2025-01-30
1711,Miguel José Caicedo Osorio,Maíz Blanco,Granos,16339.49,2025-03-01
1712,José José Ojeda Restrepo,Jugo Hit,Bebidas,19287.11,2025-09-11
1713,Luz Jiménez Romero,Desinfectante Fabuloso,Limpieza,19788.55,2025-05-06
1714,Mary Molina,Coca-Cola,Bebidas,6428.08,2025-05-27
1715,Luz Nataly Durán,Agua Brisa con gas,Bebidas,23685.19,2025-10-11
1716,Gabriel Martínez,Garbanzo,Granos,5776.45,2025-08-20
1717,Beatriz Jiménez López,Jabón Rey,Limpieza,15583.28,2024-12-11
1718,Sebastián Jiménez,Detergente Ariel,Limpieza,24265.58,2025-07-18
1719,William Arrieta Giraldo,Maíz Blanco,Granos,13384.61,2024-11-22
1720,Juan Mosquera,Fríjoles Diana,Alimentos,3733.67,2024-11-15
1721,Laura Blanco,Fríjol Cargamanto,Granos,10244.94,2025-08-06
1722,Carlos Melo Pardo,Lentejas Ramo,Granos,26920.4,2025-09-13
1723,Isabel Paola Calderón,Desinfectante Fabuloso,Limpieza,5311.02,2024-12-07
1724,Luis Marín Bonilla,Aceite Premier,Alimentos,7612.71,2024-12-11
1725,Luz Rosa Caicedo Castaño,Maíz Blanco,Granos,5937.25,2025-04-03
1726,Jairo Castro,Gaseosa Postobón Manzana,Bebidas,20023.44,2025-07-29
1727,Fabio Bolaños Cárdenas,Suavitel,Limpieza,22899.78,2025-02-11
1728,Diana Carolina Murillo Murcia,Jugo Hit,Bebidas,10836.84,2025-08-06
1729,José Jesús Zapata,Maíz Blanco,Granos,25240.41,2025-08-19
1730,Esperanza María Ochoa,Agua Brisa con gas,Bebidas,28273.89,2024-10-29
1731,Nubia Andrade Cortés,Coca-Cola,Bebidas,9141.53,2024-11-05
1732,Esther Moreno Ramírez,Jabón Rey,Limpieza,29458.11,2025-05-23
1733,Jhon Zambrano Gómez,Gaseosa Postobón Manzana,Bebidas,17808.27,2025-03-29
1734,Luis Francisco Trujillo,Azúcar Manuelita,Alimentos,4951.2,2024-12-31
1735,Edwin Jesús Montes Cano,Arveja Verde,Granos,25237.09,2024-12-25
1736,Janeth Villamil Ospina,Gaseosa Postobón Manzana,Bebidas,27372.09,2025-06-14
1737,Inés Gómez Arrieta,Garbanzo,Granos,26571.34,2025-04-24
1738,César Vélez,Aceite Premier,Alimentos,11762.78,2025-04-13
1739,Luz Gómez,Té Lipton Durazno,Bebidas,7034.0,2024-12-13
1740,Maritza Castillo Gómez,Garbanzo,Granos,21033.9,2024-12-17
1741,Jhon Óscar Vargas Castro,Jabón Rey,Limpieza,19736.48,2025-02-13
1742,Juliana Tamayo Sánchez,Papel Higiénico Familia,Limpieza,23880.6,2025-05-29
1743,Carlos Enrique Ortiz Bernal,Jabón Rey,Limpieza,23658.29,2025-10-15
1744,José Fonseca Velásquez,Agua Cristal,Bebidas,13988.82,2025-04-10
1745,Yeny Carmen Castillo Muñoz,Jabón Rey,Limpieza,13505.82,2025-10-09
1746,Ricardo Enrique Gómez Martínez,Aceite Premier,Alimentos,6359.05,2025-07-06
1747,Luz Martínez,Agua Brisa con gas,Bebidas,10174.93,2025-08-16
1748,Luis Soto Arias,Té Lipton Durazno,Bebidas,3911.17,2025-09-18
1749,Mauricio Pérez Franco,Jabón Rey,Limpieza,11922.06,2025-02-09
1750,Camila Gómez,Maíz Pira,Granos,12945.8,2025-01-20
1751,Ingrid Vega,Trigo Integral,Granos,6860.75,2025-08-30
1752,Rafael Ramírez,Sal Refisal,Alimentos,16563.62,2024-12-05
1753,Margarita María Perdomo Bautista,Fríjol Cargamanto,Granos,23694.15,2024-12-27
1754,Mery Sánchez Suárez,Trigo Integral,Granos,11440.07,2024-10-23
1755,Gloria Vega,Gaseosa Postobón Manzana,Bebidas,5708.84,2025-03-01
1756,Hernando Giovanny García,Arveja Verde,Granos,23172.03,2025-08-12
1757,Leonardo Barbosa Vega,Azúcar Manuelita,Alimentos,26856.34,2024-11-30
1758,Cecilia Suárez Velásquez,Té Lipton Durazno,Bebidas,5826.0,2024-12-06
1759,Nury Benítez Buitrago,Lentejas La Constancia,Alimentos,27698.79,2025-04-23
1760,Gustavo Cruz Benavides,Azúcar Manuelita,Alimentos,19140.25,2025-03-11
1761,Paola Tatiana Peña,Leche Alquería,Bebidas,12641.5,2024-12-31
1762,Héctor Jorge Angulo,Desinfectante Fabuloso,Limpieza,5485.11,2025-03-18
1763,Giovanny Benítez Murillo,Cloro Clorox,Limpieza,7136.16,2025-08-17
1764,Cecilia Jiménez Díaz,Coca-Cola,Bebidas,14251.48,2025-10-03
1765,Elkin Alejandro Cárdenas Sierra,Aceite Premier,Alimentos,2241.23,2025-07-05
1766,Marco Contreras Betancur,Fríjol Cargamanto,Granos,16319.34,2025-07-17
1767,Rosa Carmen Molano,Leche Alquería,Bebidas,28134.57,2025-08-08
1768,Amalia Gina Buitrago,Fríjoles Diana,Alimentos,8481.77,2024-11-09
1769,Diego Giraldo Gallego,Azúcar Manuelita,Alimentos,12182.38,2025-04-05
1770,Liliana Yeimy Rodríguez Rentería,Garbanzo,Granos,2752.1,2025-01-20
1771,Gabriel Beltrán Rodríguez,Papel Higiénico Familia,Limpieza,27423.92,2025-06-18
1772,Gilberto Cifuentes,Agua Brisa con gas,Bebidas,15300.51,2025-09-20
1773,Vanessa Lina Sierra,Maíz Pira,Granos,14801.76,2025-06-18
1774,Albeiro Henry Pineda,Lavaloza Axion,Limpieza,5034.8,2025-01-05
1775,Laura Liliana Mena Ospina,Lavaloza Axion,Limpieza,19558.7,2025-03-05
1776,José Erazo Molina,Leche Alquería,Bebidas,18682.5,2024-12-01
1777,Jaime Suárez,Leche Alquería,Bebidas,20165.77,2025-03-12
1778,Olga Triana,Té Lipton Durazno,Bebidas,27653.38,2024-12-20
1779,José Edgar Camargo,Jugo de Guayaba del Valle,Bebidas,21934.11,2025-05-11
1780,Patricia Valencia,Lentejas Ramo,Granos,8501.31,2025-06-08
1781,Yolima Amanda Martínez,Detergente Ariel,Limpieza,17854.34,2025-02-26
1782,Lorena Judith Trujillo,Detergente Ariel,Limpieza,18621.93,2024-12-19
1783,Marina Bejarano,Detergente Ariel,Limpieza,29507.04,2025-02-13
1784,Marisol Nancy Parra,Azúcar Manuelita,Alimentos,17805.36,2025-03-29
1785,Cecilia Cardona Meneses,Aceite Premier,Alimentos,6327.17,2025-10-10
1786,Ana Reyes,Garbanzo,Granos,7490.88,2025-01-20
1787,Juan Armando Pérez Díaz,Detergente Ariel,Limpieza,26733.42,2024-10-25
1788,Santiago Jesús García,Té Lipton Durazno,Bebidas,2376.98,2025-01-28
1789,Wilson Jean Castro Rojas,Jabón Rey,Limpieza,16216.41,2025-05-25
1790,Nelson Alarcón,Maíz Pira,Granos,9417.72,2025-06-30
1791,Esperanza María Pérez Giraldo,Agua Cristal,Bebidas,7385.93,2025-09-05
1792,Sara Rivera Quintero,Arroz Roa,Alimentos,27067.23,2024-11-26
1793,Sandra Salazar,Maíz Blanco,Granos,8391.64,2025-01-12
1794,Gloria Cardona Carrillo,Gaseosa Postobón Manzana,Bebidas,13801.86,2025-04-04
1795,Viviana Mónica Gaviria,Arveja Verde,Granos,26602.64,2025-06-23
1796,Elsa Luisa Marín Cuesta,Trigo Integral,Granos,7157.43,2025-05-17
1797,Jaime Barrera,Cloro Clorox,Limpieza,16295.61,2025-02-03
1798,Liliana Daniela Cuesta,Fríjol Cargamanto,Granos,2599.23,2025-01-04
1799,Hernando Luis Ramírez,Detergente Ariel,Limpieza,2678.11,2025-06-20
1800,Estela Mary Serna,Aceite Premier,Alimentos,16894.25,2025-08-19
1801,Yuli Dary Pérez Silva,Aceite Premier,Alimentos,24176.54,2025-06-25
1802,Marina Burgos Ríos,Aceite Premier,Alimentos,7349.71,2025-03-09
1803,Fernando Carlos López,Lavaloza Axion,Limpieza,9162.89,2025-01-26
1804,Andrea Castillo Hoyos,Leche Alquería,Bebidas,11582.27,2025-07-12
1805,Rocío Londoño López,Avena,Granos,9174.03,2024-12-12
1806,Mary Adela García Jaramillo,Gaseosa Postobón Manzana,Bebidas,29198.06,2025-02-22
1807,Carolina Fabiola Arango Vásquez,Lentejas Ramo,Granos,6926.75,2024-11-27
1808,Patricia María Quintero Torres,Papel Higiénico Familia,Limpieza,22987.74,2024-11-22
1809,Santiago Guillermo Bautista Chávez,Maíz Pira,Granos,8900.57,2025-03-19
1810,Elkin Muñoz,Desinfectante Fabuloso,Limpieza,8742.42,2024-11-05
1811,César Luis González Rodríguez,Jabón Rey,Limpieza,24346.89,2025-07-27
1812,Vanessa Elena Martínez Herrera,Fríjol Cargamanto,Granos,16906.38,2025-09-16
1813,Beatriz María Arteaga Cifuentes,Leche Alquería,Bebidas,28311.18,2025-08-20
1814,Omar Germán Ortiz,Cloro Clorox,Limpieza,26958.47,2025-03-12
1815,José Ríos,Maíz Blanco,Granos,22058.29,2025-07-21
1816,Leidy María Giraldo,Arroz Roa,Alimentos,3132.7,2024-11-17
1817,Alejandra María Cárdenas,Arveja Verde,Granos,21077.12,2025-10-03
1818,Antonio José Ortega,Aceite Premier,Alimentos,4345.07,2024-11-30
1819,Mario Román Delgado,Lavaloza Axion,Limpieza,17157.16,2025-04-19
1820,Nidia Carolina Murcia,Desinfectante Fabuloso,Limpieza,2630.64,2025-03-25
1821,Andrés Posada Mena,Lentejas Ramo,Granos,8525.09,2025-04-28
1822,Fanny Tatiana Flórez,Atún Van Camps,Alimentos,15354.44,2025-03-21
1823,Enrique Camilo Arias Mendoza,Garbanzo,Granos,19212.12,2025-05-03
1824,Amparo Guerrero,Avena,Granos,29921.48,2025-06-07
1825,Rubén Quintero,Maíz Pira,Granos,14259.68,2024-12-20
1826,Carol Gloria Gómez Giraldo,Arroz Roa,Alimentos,7540.21,2024-11-11
1827,Ana Daniela Alvarado,Maíz Pira,Granos,9144.15,2025-02-04
1828,Liliana Cantillo,Agua Cristal,Bebidas,16325.28,2025-09-07
1829,Arturo Héctor Zuluaga Manrique,Jugo de Guayaba del Valle,Bebidas,11950.93,2025-03-22
1830,Patricia Yésica Reyes,Avena,Granos,29683.78,2025-01-02
1831,Isabel Rico Hoyos,Lavaloza Axion,Limpieza,27716.81,2025-03-24
1832,Marcela Bravo,Leche Alquería,Bebidas,15226.41,2025-02-21
1833,Luis Carlos Quintero,Jugo Hit,Bebidas,2588.6,2025-08-02
1834,Angie Martha Peña,Arroz Roa,Alimentos,19501.61,2025-06-26
1835,José Barrios Hernández,Agua Cristal,Bebidas,16068.07,2024-12-09
1836,Carmen Rodríguez Córdoba,Toallas de Cocina Scott,Limpieza,20658.89,2024-11-30
1837,Andrés Núñez,Té Lipton Durazno,Bebidas,24197.47,2024-12-21
1838,Marly Ramírez,Maíz Pira,Granos,13646.65,2025-03-12
1839,Juan González Gutiérrez,Coca-Cola,Bebidas,10190.11,2024-11-01
1840,Edwin Ruiz,Coca-Cola,Bebidas,24905.12,2025-09-09
1841,David Acosta,Arroz Roa,Alimentos,23391.89,2025-04-12
1842,Marcela Rodríguez Miranda,Jugo Hit,Bebidas,9971.29,2025-03-14
1843,Iván Alexander Bonilla,Lentejas La Constancia,Alimentos,17550.21,2025-01-06
1844,Alberto Luis Guerrero,Fríjol Cargamanto,Granos,23721.14,2025-07-09
1845,Juan Camilo Correa Córdoba,Gaseosa Postobón Manzana,Bebidas,7122.95,2025-06-08
1846,Alexandra Molina Muñoz,Fríjoles Diana,Alimentos,7373.79,2024-11-28
1847,Johan Prieto,Sal Refisal,Alimentos,5341.6,2024-12-16
1848,Fernando José Daza Pérez,Jabón Rey,Limpieza,21261.44,2025-04-25
1849,Nicolás Yesid Cardona Ocampo,Arveja Verde,Granos,9295.16,2025-07-08
1850,Enrique Julián Benítez Sanabria,Leche Alquería,Bebidas,19732.31,2025-07-15
1851,Luz Mery Gonzáles,Arroz Roa,Alimentos,17881.39,2025-02-01
1852,Emerson David Duque,Lentejas Ramo,Granos,9616.59,2025-01-23
1853,Ángel Álvaro Quintero Garzón,Fríjol Cargamanto,Granos,6632.92,2025-03-28
1854,Luis Alarcón,Toallas de Cocina Scott,Limpieza,4091.46,2025-03-09
1855,Luis Sanabria Zapata,Maíz Blanco,Granos,16567.1,2025-10-02
1856,Nora Díaz,Suavitel,Limpieza,22115.08,2025-03-10
1857,Mayra Torres,Coca-Cola,Bebidas,19258.64,2025-03-14
1858,Jesús Torres Pinzón,Papel Higiénico Familia,Limpieza,5822.98,2025-01-02
1859,Andrés Moreno,Jugo de Guayaba del Valle,Bebidas,27620.92,2025-04-04
1860,Jeferson Albeiro Polo Santos,Arroz Roa,Alimentos,26311.21,2025-06-07
1861,Jacqueline Carolina Pérez,Harina Pan,Alimentos,19432.76,2025-09-29
1862,Adolfo Alexander Cárdenas,Sal Refisal,Alimentos,24487.76,2025-07-01
1863,Gustavo Francisco Zambrano Jaimes,Lentejas La Constancia,Alimentos,8629.82,2025-02-11
1864,Felipe Salazar Ávila,Jugo de Guayaba del Valle,Bebidas,14594.08,2024-11-06
1865,Lucía Inés Uribe Valencia,Arveja Verde,Granos,26266.3,2025-03-22
1866,Astrid Montes,Arroz Roa,Alimentos,20254.63,2025-03-09
1867,Patricia Giraldo,Gaseosa Postobón Manzana,Bebidas,19607.15,2025-05-31
1868,Jeison Medina,Sal Refisal,Alimentos,28957.79,2025-06-29
1869,Alfonso Diego Castro Vargas,Maíz Blanco,Granos,29207.67,2024-11-20
1870,Mabel Marcela Mesa,Trigo Integral,Granos,16481.06,2025-02-13
1871,Nancy Rocío Rojas Molina,Maíz Blanco,Granos,5475.78,2025-09-14
1872,Liliana Anaya,Maíz Blanco,Granos,23130.59,2024-12-12
1873,María Vanegas Medina,Coca-Cola,Bebidas,29126.68,2025-09-24
1874,Jaime Duque Narváez,Maíz Pira,Granos,2722.75,2025-03-23
1875,Alberto Escobar,Leche Alquería,Bebidas,25318.49,2024-12-11
1876,Doris López,Coca-Cola,Bebidas,17233.18,2025-03-17
1877,Jessica Parra García,Lentejas La Constancia,Alimentos,26803.72,2025-05-03
1878,Consuelo Arévalo,Jugo de Guayaba del Valle,Bebidas,18806.75,2025-09-22
1879,Beatriz Fernanda Chávez,Lentejas Ramo,Granos,7359.08,2025-04-04
1880,Misael Gómez,Jugo de Guayaba del Valle,Bebidas,5385.48,2025-09-25
1881,Patricia Alejandra Acevedo,Lavaloza Axion,Limpieza,20206.5,2025-05-26
1882,Paola Cano Muñoz,Fríjoles Diana,Alimentos,19187.01,2025-04-04
1883,Wilmer Jhon Márquez Gómez,Maíz Blanco,Granos,24642.75,2024-10-26
1884,Andrés Jesús Torres Ortiz,Té Lipton Durazno,Bebidas,18889.36,2025-06-13
1885,Luz Cristina Alvarado Arboleda,Harina Pan,Alimentos,17560.68,2024-12-16
1886,Ana Jazmín Polo Gómez,Jabón Rey,Limpieza,23720.7,2025-08-20
1887,Martha Mosquera Rodríguez,Aceite Premier,Alimentos,22753.91,2025-03-10
1888,Inés María Gil Rojas,Gaseosa Postobón Manzana,Bebidas,5145.43,2025-07-12
1889,Gloria Yamile Vera Ortiz,Atún Van Camps,Alimentos,10049.56,2025-10-07
1890,Nelly Cecilia Hernández,Avena,Granos,26843.15,2025-04-10
1891,Maritza Vargas Castañeda,Trigo Integral,Granos,24073.65,2025-09-20
1892,Marina Luz Cuéllar Niño,Jugo Hit,Bebidas,24782.99,2025-06-24
1893,María Kelly Martínez,Atún Van Camps,Alimentos,15189.77,2025-09-06
1894,Nelson Gerardo Jiménez López,Gaseosa Postobón Manzana,Bebidas,16025.73,2025-02-27
1895,Fabio Ardila,Lentejas La Constancia,Alimentos,13100.85,2025-07-09
1896,Cecilia Torres,Detergente Ariel,Limpieza,5223.98,2025-04-18
1897,Ingrid María Bustamante Ochoa,Jabón Rey,Limpieza,24949.57,2025-08-13
1898,Manuel Fernando Pulido Corredor,Fríjol Cargamanto,Granos,16818.43,2025-10-12
1899,Alejandro Elmer Caro,Coca-Cola,Bebidas,25494.72,2025-03-05
1900,Miguel Barrera,Papel Higiénico Familia,Limpieza,28817.49,2025-09-11
1901,Xiomara Vargas Rodríguez,Jabón Rey,Limpieza,3722.32,2025-07-14
1902,Rosalba Paola Rojas Hernández,Avena,Granos,10684.36,2025-06-22
1903,Carlos Oswaldo Roa,Fríjoles Diana,Alimentos,27141.92,2025-02-15
1904,Javier Correa Sánchez,Maíz Blanco,Granos,5560.29,2025-01-12
1905,María Tatiana Chaparro,Azúcar Manuelita,Alimentos,21604.21,2025-09-10
1906,Luis Esteban Castellanos,Papel Higiénico Familia,Limpieza,19486.48,2024-10-18
1907,Juan Herrera,Sal Refisal,Alimentos,23034.18,2025-10-02
1908,Alberto Rubén Jaramillo,Azúcar Manuelita,Alimentos,13487.57,2024-12-15
1909,Jesús Jean Gutiérrez López,Leche Alquería,Bebidas,8678.12,2025-08-29
1910,Ángel Peña,Sal Refisal,Alimentos,14549.78,2025-04-01
1911,Lina María Rodríguez,Maíz Blanco,Granos,20059.06,2025-07-20
1912,Antonio Germán Amaya Díaz,Papel Higiénico Familia,Limpieza,2296.59,2024-12-11
1913,Carolina Barrera Bernal,Avena,Granos,23968.27,2025-08-18
1914,Andrés Daniel Cardona,Maíz Blanco,Granos,29905.66,2025-09-08
1915,Angie Viviana Rodríguez López,Lentejas La Constancia,Alimentos,17674.56,2024-11-13
1916,Emilio Nel Vergara Restrepo,Gaseosa Postobón Manzana,Bebidas,16178.1,2025-02-17
1917,Diego Jesús Barbosa,Té Lipton Durazno,Bebidas,15426.97,2025-05-23
1918,Mayerly Luz Domínguez,Aceite Premier,Alimentos,2294.17,2025-03-07
1919,Patricia Elizabeth Pineda Garcés,Garbanzo,Granos,19469.89,2025-05-08
1920,Carlos Wilson Hernández,Arroz Roa,Alimentos,5086.49,2025-09-22
1921,Horacio Augusto Ortega,Té Lipton Durazno,Bebidas,11608.47,2025-03-19
1922,Fredy David Cerón Ortiz,Maíz Pira,Granos,7438.65,2024-12-05
1923,Amelia Morales,Coca-Cola,Bebidas,22043.23,2024-12-25
1924,Gloria Soto Gómez,Fríjoles Diana,Alimentos,12314.12,2025-01-08
1925,María Marcela González Gamboa,Avena,Granos,13814.88,2025-05-10
1926,Daniela Torres,Papel Higiénico Familia,Limpieza,11092.82,2025-06-23
1927,Alberto James López,Lentejas La Constancia,Alimentos,29216.34,2025-02-03
1928,Mónica Mosquera,Maíz Blanco,Granos,23959.38,2025-10-11
1929,Helena Paola Torres,Suavitel,Limpieza,7573.29,2025-09-18
1930,Angie Gloria Guerrero,Leche Alquería,Bebidas,22610.17,2024-12-31
1931,Andrés José Agudelo Osorio,Detergente Ariel,Limpieza,2996.53,2025-06-12
1932,Lucía Margarita Velásquez Orozco,Maíz Blanco,Granos,7166.72,2025-06-23
1933,Carlos Luis Rojas,Gaseosa Postobón Manzana,Bebidas,15269.52,2024-12-15
1934,Mauricio Andrés Ramírez Cardona,Desinfectante Fabuloso,Limpieza,27584.07,2025-06-05
1935,Inés Alejandra Burbano,Lavaloza Axion,Limpieza,25925.87,2025-04-15
1936,José Mauricio Sarmiento Cerón,Fríjol Cargamanto,Granos,5858.89,2025-01-05
1937,Verónica Villa,Trigo Integral,Granos,5038.03,2025-08-02
1938,Oswaldo Lozano,Fríjol Cargamanto,Granos,27402.56,2024-11-25
1939,Jairo Sánchez Vásquez,Garbanzo,Granos,2581.8,2025-07-15
1940,Sandra Restrepo Pacheco,Fríjol Cargamanto,Granos,28744.62,2025-07-26
1941,Jesús Cárdenas Rico,Avena,Granos,29183.07,2025-05-01
1942,Juliana Miranda,Toallas de Cocina Scott,Limpieza,2115.14,2025-02-19
1943,Andrea Mery León López,Agua Cristal,Bebidas,22340.01,2025-09-10
1944,Hermes Leandro Ocampo Sierra,Trigo Integral,Granos,14862.61,2025-09-27
1945,Flor Rincón,Desinfectante Fabuloso,Limpieza,27941.41,2025-03-05
1946,Natalia Liliana Vásquez,Agua Cristal,Bebidas,6154.14,2024-12-21
1947,Paula Liliana Muñoz Castillo,Fríjol Cargamanto,Granos,21183.97,2025-07-28
1948,Luz Mayra Mendoza,Maíz Blanco,Granos,16494.13,2025-09-24
1949,Hugo Juan Gaviria,Arveja Verde,Granos,13756.5,2025-06-06
1950,Gilberto Torres Carvajal,Coca-Cola,Bebidas,29926.13,2025-02-04
1951,Daniel Ramos,Té Lipton Durazno,Bebidas,27760.61,2024-11-21
1952,Luz Camargo,Avena,Granos,27455.05,2025-10-11
1953,Jorge Hurtado,Té Lipton Durazno,Bebidas,16114.1,2025-08-30
1954,Omar Gil,Azúcar Manuelita,Alimentos,25341.95,2025-08-28
1955,Ángel García Pérez,Papel Higiénico Familia,Limpieza,28955.41,2025-08-28
1956,Lorena Salgado Acosta,Azúcar Manuelita,Alimentos,2962.28,2025-05-09
1957,Jairo Pablo Márquez Prieto,Fríjoles Diana,Alimentos,6369.95,2025-01-05
1958,Margarita Rueda Rincón,Garbanzo,Granos,23128.51,2025-09-20
1959,Rafael Harol Pérez,Gaseosa Postobón Manzana,Bebidas,28929.25,2025-03-03
1960,Henry David Espitia Castro,Jugo Hit,Bebidas,7194.13,2025-05-07
1961,José Fernando Rico Rodríguez,Trigo Integral,Granos,20631.35,2025-02-03
1962,Alonso Fernando Benavides,Trigo Integral,Granos,4131.94,2024-11-13
1963,Lady García,Jabón Rey,Limpieza,6677.89,2025-05-20
1964,Óscar Mercado Quiroz,Aceite Premier,Alimentos,7028.73,2025-05-08
1965,José Yesid Rodríguez,Desinfectante Fabuloso,Limpieza,4400.14,2024-12-31
1966,Camilo Ricardo Sánchez,Lentejas Ramo,Granos,8076.63,2024-12-26
1967,Natalia Clara Arias,Leche Alquería,Bebidas,28585.27,2025-01-02
1968,Elsa Cárdenas Bolívar,Arveja Verde,Granos,29287.11,2025-03-28
1969,Andrea Murcia,Leche Alquería,Bebidas,9048.14,2024-11-11
1970,Johan Fernando Rincón Ramos,Arveja Verde,Granos,24382.78,2024-11-06
1971,Andrés Marín,Maíz Blanco,Granos,26801.56,2024-11-16
1972,María Alba Quintero Castrillón,Desinfectante Fabuloso,Limpieza,25524.81,2024-11-06
1973,Enrique Rodrigo Gutiérrez,Leche Alquería,Bebidas,23084.57,2024-12-01
1974,Adriana Castro,Lentejas La Constancia,Alimentos,26699.2,2025-10-08
